Date,Bank,Account,Description,Amount,Type,Category,Receipt,Notes,Income streams,Ungrouped
5/31/25,"Capital One","Venture","Audible.com",-14.95,Business,"Memberships/subscriptions",N,
5/31/25,"Capital One","Venture","Hangout",-59.43,Business,"Advertising",N,
5/31/25,"Capital One","Venture","Home Depot",-54.5,Business,"Office Expenses",N,
5/31/25,"Capital One","Venture","LinkedIn",-69.99,Business,"Memberships/subscriptions",N,
5/30/25,"Capital One","Venture","Home Goods",-200.35,Business,"Office Expenses",N,
5/30/25,"Capital One","Spark Cash","Ingram Micro",-81.77,Business,"Memberships/subscriptions",N,
5/30/25,"Capital One","Spark Cash","X Corp Paid",-8,Business,"Memberships/subscriptions",N,
5/29/25,"Capital One","Venture","Amazon",-51.16,Business,"Materials & Supplies",N,
5/29/25,"Capital One","Venture","State Calif Dmv",-385,Business,"Vehicle registration",N,
5/29/25,"Capital One","Venture","Amazon",-174.39,Business,"Office Expenses",N,
5/29/25,"Capital One","Venture","Hobby Lobby",-67.32,Business,"Office Expenses",N,
5/29/25,"Capital One","Venture","Jack in the Box",-3.65,Personal,"Restaurants",N,
5/29/25,"Capital One","Venture","DMV",-7.51,Business,"Transaction/processing fees",N,
5/29/25,"Wells Fargo Bank","checking","Check 110",-190,Business,"Repairs and maintenance",N,
5/28/25,"Capital One","Spark Cash","Ingram Micro",-37.27,Business,"Memberships/subscriptions",N,
5/28/25,"Capital One","Venture","Home Goods",-45.2,Business,"Office Expenses",N,
5/28/25,"Capital One","Venture","Trader Joe's",-138.25,Business,"Advertising",N,
5/27/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-25,Business,"Apps/software/web services",N,
5/27/25,"Wells Fargo Bank","checking","American Nat L",-151,Personal,"Auto Insurance",N,
5/27/25,"Wells Fargo Bank","checking","American Nat L",-190.83,Personal,"Auto Insurance",N,
5/27/25,"Capital One","Venture","Spotify",-11.99,Business,"Memberships/subscriptions",N,
5/27/25,"Capital One","Venture","Amazon",-38.78,Business,"Office Expenses",N,
5/27/25,"Capital One","Spark Cash","Buon Gusto",-44.88,Business,"Advertising",N,
5/27/25,"Capital One","Spark Cash","Claude Ai Subscription",-20,Business,"Memberships/subscriptions",N,
5/26/25,"Capital One","Venture","Johnny's Saloon",-38,Business,"Advertising",N,
5/26/25,"Capital One","Venture","Amazon Fresh",-27.39,Personal,"Groceries",N,
5/26/25,"Capital One","Venture","Amazon",-37.02,Business,"Materials & Supplies",N,
5/26/25,"Capital One","Venture","Mikes Liquor",-25.85,Personal,"Restaurants",N,
5/26/25,"Capital One","Venture","Mexican Kitchen",-102.05,Business,"Travel expenses",N,
5/26/25,"Capital One","Venture","Amazon",-32.24,Business,"Materials & Supplies",N,
5/26/25,"Capital One","Venture","Amazon",-57.08,Business,"Materials & Supplies",N,
5/26/25,"Capital One","Venture","Smart & Final",-28.54,Personal,"Groceries",N,
5/26/25,"Capital One","Spark Cash","Surf Dog",-81.84,Business,"Advertising",N,
5/24/25,"Capital One","Spark Cash","Amazon",-2.99,Business,"Materials & Supplies",N,
5/24/25,"Capital One","Venture","Home Depot",10.75,Personal,"Shopping",N,
5/24/25,"Capital One","Venture","Amazon",-22.17,Business,"Materials & Supplies",N,
5/24/25,"Capital One","Venture","Ross",-18.29,Business,"Meals",N,
5/24/25,"Capital One","Venture","Tb Ph",-5.8,Business,"Utilities",N,
5/24/25,"Capital One","Venture","Home Depot",-30.69,Business,"Office Expenses",N,
5/24/25,"Capital One","Venture","Apple",-0.99,Business,"Apps/software/web services",N,
5/23/25,"Wells Fargo Bank","Initiate Business Checking��","Online Transfer Halsey",-5000,Business,"Transfer",N,
5/23/25,"Wells Fargo Bank","checking","Online Transfer A",5000,Business,"Transfer",N,
5/23/25,"Capital One","Venture","Sunset Vapors",-44.31,Personal,"Shopping",N,
5/23/25,"Capital One","Venture","Home Depot",-101.69,Business,"Office Expenses",N,
5/22/25,"Wells Fargo Bank","Initiate Business Checking��","Kdit Llc Receivable",920,Business,"Income",N,
5/22/25,"Wells Fargo Bank","checking","Check 111",-950,Business,"Repairs and maintenance",N,
5/22/25,"Wells Fargo Bank","checking","American Gen Lif",-66.63,Personal,"Life Insurance",N,
5/22/25,"Wells Fargo Bank","checking","Capital One",-500,Business,"Credit card payment",N,
5/22/25,"Capital One","Spark Cash","GitHub",-16,Business,"Apps/software/web services",N,
5/22/25,"Capital One","Spark Cash","Namecheap",-12.49,Business,"Utilities",N,
5/22/25,"Capital One","Venture","Amazon",35.54,Personal,"Shopping",N,
5/22/25,"Capital One","Venture","Capital One Autopay",500,Business,"Credit card payment",N,
5/21/25,"Capital One","Spark Cash","Xai Llc",-22.5,Business,"Memberships/subscriptions",N,
5/21/25,"Capital One","Spark Cash","Openai Chatgpt Subscr",-20,Business,"Memberships/subscriptions",N,
5/21/25,"Capital One","Spark Cash","Ingram Micro",-4.36,Business,"Memberships/subscriptions",N,
5/21/25,"Capital One","Spark Cash","Py Neotsai Grill",-23.29,Business,"Travel expenses",N,
5/21/25,"Capital One","Venture","Trader Joe's",-86.35,Personal,"Groceries",N,
5/21/25,"Capital One","Venture","Amazon",21.54,Personal,"Shopping",N,
5/21/25,"Capital One","Venture","The Toll Roads",-30,Business,"Parking and tolls",N,
5/21/25,"Wells Fargo Bank","checking","Barclaycard Us Susan",-1000,Business,"Credit card payment",N,
5/20/25,"Capital One","Spark Cash","Arco",-77.08,Business,"Gas and fuel",N,
5/20/25,"Capital One","Spark Cash","Cash Auto Redemption",25,Business,"Credit card payment",N,
5/20/25,"Capital One","Spark Cash","Cash Auto Redemption",25,Business,"Credit card payment",N,
5/20/25,"Capital One","Venture","Amazon",-21.54,Business,"Office Expenses",N,
5/20/25,"Capital One","Venture","Instacart",-64.29,Personal,"Groceries",N,
5/20/25,"Capital One","Venture","Capital One Online",2553.8,Business,"Credit card payment",N,
5/20/25,"Wells Fargo Bank","checking","Capital One Online",-2553.8,Business,"Credit card payment",N,
5/20/25,"Barclays Credit Card (USA)","My HawaiianMiles","Received",1000,Business,"Credit card payment",N,
5/19/25,"Capital One","Spark Cash","Cigar Lounge",-153.43,Business,"Advertising",N,
5/19/25,"Capital One","Spark Cash","Doubletree",-49.89,Business,"Travel expenses",N,
5/19/25,"Capital One","Spark Cash","Doubletree",-44.24,Business,"Travel expenses",N,
5/19/25,"Capital One","Spark Cash","Doubletree",-17.3,Business,"Travel expenses",N,
5/19/25,"Capital One","Spark Cash","Cigar Lounge",-64,Business,"Advertising",N,
5/19/25,"Capital One","Spark Cash","Doubletree",-44.24,Business,"Travel expenses",N,
5/19/25,"Capital One","Spark Cash","Airbnb",-994,Business,"Travel expenses",N,
5/19/25,"Capital One","Venture","Uber.com",-14.16,Business,"Travel expenses",N,
5/19/25,"Capital One","Venture","Spectrum",-109.25,Business,"Utilities",N,
5/19/25,"Capital One","Venture","Uber.com",-7.95,Business,"Travel expenses",N,
5/19/25,"Capital One","Venture","DOLCI",-164.69,Business,"Advertising",N,
5/19/25,"Wells Fargo Bank","Initiate Business Checking��","Venmo",-230,Business,"Legal and professional services",N,"Bookkeeping consulting services"
5/19/25,"Wells Fargo Bank","Initiate Business Checking��","Online Transfer Halsey",-2500,Business,"Transfer",N,
5/19/25,"Wells Fargo Bank","Initiate Business Checking��","Online Transfer Halsey",-2000,Business,"Contract labor",N,
5/19/25,"Wells Fargo Bank","checking","Online Transfer A",2500,Business,"Transfer",N,
5/17/25,"Capital One","Venture","George Mexican Food",-11.57,Personal,"Restaurants",N,
5/17/25,"Capital One","Venture","Hobby Lobby",-39.29,Business,"Office Expenses",N,
5/17/25,"Capital One","Venture","Amazon Fresh",-56.06,Personal,"Groceries",N,
5/17/25,"Capital One","Venture","Nordstrom",-29.05,Personal,"Shopping",N,
5/17/25,"Capital One","Venture","Jack in the Box",-5.58,Personal,"Restaurants",N,
5/17/25,"Capital One","Spark Cash","Glf Dpcc",-24.04,Business,"Advertising",N,
5/17/25,"Capital One","Spark Cash","Ingram Micro",-15.27,Business,"Memberships/subscriptions",N,
5/17/25,"Capital One","Spark Cash","Pilot Travel Center",-29.01,Business,"Gas and fuel",N,
5/16/25,"Capital One","Venture","Absolutely Fabulou",-34.48,Business,"Advertising",N,
5/16/25,"Capital One","Venture","Albertsons",-55.53,Personal,"Groceries",N,
5/16/25,"Capital One","Venture","Bill",-44.18,Business,"Utilities",N,
5/16/25,"Capital One","Venture","Bliss",-10,Business,"Wash and road services",N,
5/16/25,"Wells Fargo Bank","Initiate Business Checking��","Zelle Nath Rigel",-680,Business,"Contract labor",N,
5/15/25,"Wells Fargo Bank","Wells Fargo Way2Save�� Savings","Interest",0.08,Personal,"Interest Income",N,
5/15/25,"Wells Fargo Bank","checking","Arco",-50.5,Business,"Gas and fuel",N,
5/15/25,"Capital One","Venture","CVS",-10,Business,"Other business expenses",N,
5/15/25,"Capital One","Venture","Albertsons",-24.56,Personal,"Groceries",N,
5/15/25,"Capital One","Spark Cash","Amazon",-30.05,Business,"Materials & Supplies",N,
5/14/25,"Capital One","Venture","Amazon Fresh",-127.88,Business,"Advertising",N,
5/14/25,"Capital One","Venture","Bliss",-10,Business,"Wash and road services",N,
5/14/25,"Capital One","Venture","Midas",-564.32,Business,"Vehicle repairs",N,
5/13/25,"Capital One","Venture","Par Ain Cho",-10.24,Business,"Advertising",N,
5/13/25,"Capital One","Venture","Trader Joe's",-62.48,Personal,"Groceries",N,
5/13/25,"Capital One","Venture","Dgr Us",-20.8,Business,"Memberships/subscriptions",N,
5/13/25,"Capital One","Spark Cash","Buon Gusto",-22.31,Personal,"Restaurants",N,
5/12/25,"Capital One","Venture","Amazon",-130.31,Business,"Office Expenses",N,
5/12/25,"Capital One","Venture","Romans Mexi Cali",-38.22,Personal,"Restaurants",N,
5/12/25,"Capital One","Venture","Instacart",-99,Personal,"Groceries",N,
5/12/25,"Capital One","Spark Cash","Ingram Micro",-4.13,Business,"Memberships/subscriptions",N,
5/12/25,"Capital One","Spark Cash","Airbnb",-897.65,Business,"Travel expenses",N,
5/12/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-1000,Business,"Credit card payment",N,
5/12/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-1680.19,Business,"Credit card payment",N,
5/12/25,"Wells Fargo Bank","Initiate Business Checking��","Mobile Deposit Ref",2300,Business,"Income",N,
5/10/25,"Capital One","Venture","Amazon",-50.68,Business,"Office Expenses",N,
5/10/25,"Capital One","Venture","Albertsons",-26.72,Personal,"Groceries",N,
5/10/25,"Capital One","Spark Cash","Microsoft",-29.19,Business,"Apps/software/web services",N,
5/10/25,"Capital One","Spark Cash","Microsoft",-6.24,Business,"Apps/software/web services",N,
5/10/25,"Capital One","Spark Cash","Capital One Online",1680.19,Business,"Credit card payment",N,
5/10/25,"Capital One","Spark Cash","Capital One Autopay",1000,Business,"Credit card payment",N,
5/10/25,"Capital One","Venture","Costco",-148.96,Business,"Materials & Supplies",N,
5/10/25,"Capital One","Venture","Costco",-148.95,Business,"Materials & Supplies",N,
5/9/25,"Capital One","Venture","Wal-Mart",-23,Business,"Materials & Supplies",N,
5/9/25,"Capital One","Venture","VistaPrint",-129,Business,"Property tax",N,"AZ Association Fee"
5/9/25,"Capital One","Spark Cash","GitHub",-3.46,Business,"Apps/software/web services",N,
5/9/25,"Wells Fargo Bank","checking","Chase Autopay Halsey",-15,Business,"Credit card payment",N,
5/8/25,"Capital One","Venture","Amazon",-26.85,Business,"Other business expenses",N,
5/8/25,"Capital One","Spark Cash","Ingram Micro",-17.46,Business,"Memberships/subscriptions",N,
5/7/25,"Wells Fargo Bank","Initiate Business Checking��","Kdit Llc Receivable",8500,Business,"Income",N,
5/7/25,"Wells Fargo Bank","Initiate Business Checking��","Zelle Lions District",-185,Business,"Advertising",N,
5/7/25,"Capital One","Spark Cash","Amazon",-3.69,Business,"Materials & Supplies",N,
5/7/25,"Capital One","Spark Cash","Ingram Micro",-17.01,Business,"Memberships/subscriptions",N,
5/7/25,"Capital One","Spark Cash","Amazon",-7.53,Business,"Materials & Supplies",N,
5/7/25,"Amazon Visa (Chase)","CREDIT CARD","Automatic Thank",15,Personal,"Credit Card Payment",N,
5/6/25,"Capital One","Venture","Amazon Fresh",-55.17,Personal,"Groceries",N,
5/6/25,"Capital One","Spark Cash","Ingram Micro",-34.16,Business,"Memberships/subscriptions",N,
5/6/25,"Capital One","Venture","Instacart",-69.94,Personal,"Groceries",N,
5/6/25,"Capital One","Spark Cash","Adobe Adobe",29.99,Personal,"Credit Card Payment",N,
5/6/25,"Capital One","Spark Cash","Adobe Adobe",29.99,Personal,"Credit Card Payment",N,
5/6/25,"Capital One","Spark Cash","Adobe",29.99,Personal,"Credit Card Payment",N,
5/6/25,"Capital One","Spark Cash","Adobe Adobe",29.99,Personal,"Credit Card Payment",N,
5/6/25,"Capital One","Spark Cash","Adobe Adobe",29.99,Personal,"Credit Card Payment",N,
5/6/25,"Capital One","Spark Cash","Adobe Adobe",29.99,Personal,"Credit Card Payment",N,
5/6/25,"Wells Fargo Bank","Initiate Business Checking��","April Parker Fou",215.54,Business,"Income",N,
5/6/25,"Wells Fargo Bank","Initiate Business Checking��","Bamert Seed Receivable",3819.14,Business,"Income",N,
5/6/25,"Wells Fargo Bank","checking","AT&T",-246.45,Business,"Utilities",N,
5/5/25,"Capital One","Spark Cash","Walgreens",-0.1,Business,"Transaction/processing fees",N,
5/5/25,"Capital One","Venture","Jimmy John's",-30.38,Personal,"Restaurants",N,
5/5/25,"Capital One","Spark Cash","Walgreens",-4.3,Business,"Other business expenses",N,
5/5/25,"Wells Fargo Bank","Initiate Business Checking��","Mobile Deposit Ref",1610,Business,"Income",N,
5/5/25,"Wells Fargo Bank","Initiate Business Checking��","Online Transfer Halsey",-2000,Business,"Contract labor",N,
5/5/25,"Wells Fargo Bank","Initiate Business Checking��","Barclaycard Us Susan",-1238.22,Business,"Credit card payment",N,
5/3/25,"Capital One","Spark Cash","Peacock C Ff",-7.99,Personal,"Entertainment",N,
5/2/25,"Wells Fargo Bank","checking","Citizens Mtg Susan",-1887.76,Personal,"Mortgage & Rent",N,
5/2/25,"Barclays Credit Card (USA)","My HawaiianMiles","Received",1238.22,Business,"Credit card payment",N,
5/2/25,"Capital One","Spark Cash","Patreon Membersh",-1,Business,"Parking and tolls",N,
5/2/25,"Capital One","Spark Cash","Amazon",-58.63,Business,"Materials & Supplies",N,
5/2/25,"Capital One","Spark Cash","Anthem",-24,Business,"Health insurance premium",N,
5/2/25,"Capital One","Venture","Amazon",-50.27,Business,"Office Expenses",N,
5/2/25,"Capital One","Venture","Albertsons",-130.28,Business,"Advertising",N,
5/2/25,"Capital One","Venture","Cvsextracarexxxxxxxxxx",-5.39,Business,"Other business expenses",N,
5/2/25,"Capital One","Venture","Trader Joe's",-71.53,Personal,"Groceries",N,
5/2/25,"Capital One","Venture","Sirius Radio",-24.98,Business,"Memberships/subscriptions",N,
5/2/25,"Barclays Credit Card (USA)","My HawaiianMiles","Amazon web services",-2.74,Business,"Apps/software/web services",N,
5/1/25,"Capital One","Spark Cash","Cash Auto Redemption",25,Business,"Credit card payment",N,
5/1/25,"Capital One","Spark Cash","Blue Shield",-42.52,Business,"Health insurance premium",N,
5/1/25,"Capital One","Spark Cash","Blue Shield",-13.39,Business,"Health insurance premium",N,
5/1/25,"Capital One","Venture","Bliss",-16,Business,"Wash and road services",N,
5/1/25,"Capital One","Venture","Blue Shield",-41.7,Business,"Health insurance premium",N,
5/1/25,"Wells Fargo Bank","Initiate Business Checking��","Edeposit In Branch",2963.07,Business,"Income",N,
5/1/25,"Wells Fargo Bank","checking","So Cal Edison",-123.25,Business,"Utilities",N,
5/1/25,"Wells Fargo Bank","checking","Fcap Aegis Ins",-171.49,Business,"Homeowner/rental insurance",N,
4/30/25,"Capital One","Venture","Audible.com",-14.95,Business,"Apps/software/web services",N,
4/30/25,"Capital One","Venture","LinkedIn",-17.5,Business,"Memberships/subscriptions",N,
4/30/25,"Capital One","Spark Cash","Ingram Micro",-81.77,Business,"Memberships/subscriptions",N,
4/30/25,"Capital One","Spark Cash","X Corp Paid",-8,Business,"Memberships/subscriptions",N,
4/30/25,"Wells Fargo Bank","Initiate Business Checking��","Online Transfer Halsey",-3500,Business,"Transfer",N,
4/30/25,"Wells Fargo Bank","checking","Online Transfer A",3500,Business,"Transfer",N,
4/29/25,"Capital One","Spark Cash","Ztl Alfredoabarcabailo",-34.84,Business,"Advertising",N,
4/29/25,"Capital One","Spark Cash","Ollies Pizza",-271.73,Business,"Advertising",N,
4/29/25,"Wells Fargo Bank","checking","Converted Ach De",-190,Business,"Repairs and maintenance",N,"Passport Fee"
4/29/25,"Capital One","Venture","Oxxoargon Tij",-13.31,Business,"Gas and fuel",N,
4/28/25,"Capital One","Venture","Rest King Queen",-100.35,Business,"Advertising",N,
4/28/25,"Capital One","Venture","Spotify",-11.99,Business,"Apps/software/web services",N,
4/28/25,"Capital One","Venture","Clip",-28.15,Business,"Gas and fuel",N,
4/28/25,"Capital One","Spark Cash","Restaurant Etc",-72.19,Business,"Advertising",N,
4/28/25,"Capital One","Spark Cash","Oxxoargon Tij",-21.57,Business,"Gas and fuel",N,
4/28/25,"Capital One","Spark Cash","Arco",-55.56,Business,"Gas and fuel",N,
4/28/25,"Capital One","Spark Cash","El Pescador",-33.9,Business,"Advertising",N,
4/28/25,"Capital One","Spark Cash","Ztl Alfredoabarcabailo",-79.14,Business,"Advertising",N,
4/28/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-25,Business,"Apps/software/web services",N,
4/26/25,"Capital One","Spark Cash","Ingram Micro",-37.27,Business,"Memberships/subscriptions",N,
4/26/25,"Capital One","Spark Cash","Sanborn",-99,Business,"Travel expenses",N,"Annual Insurance Rate"
4/25/25,"Wells Fargo Bank","Initiate Business Checking��","ATM Withdrawal",-500,Business,"Travel expenses",N,
4/25/25,"Capital One","Venture","Nordstrom",-12.91,Personal,"Shopping",N,
4/25/25,"Capital One","Spark Cash","Adobe",-29.99,Business,"Apps/software/web services",N,
4/24/25,"Wells Fargo Bank","checking","American Nat L",-151,Personal,"Auto Insurance",N,
4/24/25,"Wells Fargo Bank","checking","American Nat L",-190.83,Personal,"Auto Insurance",N,
4/24/25,"Capital One","Venture","Trader Joe's",-68.93,Personal,"Groceries",N,
4/24/25,"Capital One","Spark Cash","MANGIA MANGIA",-207.74,Business,"Advertising",N,
4/24/25,"Capital One","Spark Cash","Amazon",-2.99,Business,"Materials & Supplies",N,
4/23/25,"Wells Fargo Bank","Initiate Business Checking��","ATM Withdrawal",-600,Business,"Repairs and maintenance",N,
4/23/25,"Capital One","Venture","Quest Diagnostics",-20,Business,"Other business expenses",N,
4/23/25,"Capital One","Venture","Apple",-0.99,Business,"Apps/software/web services",N,
4/23/25,"Capital One","Venture","Pack",-14.85,Business,"Other business expenses",N,
4/23/25,"Capital One","Venture","Bliss",-14,Business,"Wash and road services",N,
4/22/25,"Capital One","Spark Cash","Flashpoint",-73.38,Business,"Advertising",N,
4/22/25,"Capital One","Spark Cash","GitHub",-8,Business,"Memberships/subscriptions",N,
4/22/25,"Capital One","Venture","Ici Fee",-5.48,Business,"Transaction/processing fees",N,
4/22/25,"Capital One","Venture","Capital One Autopay",500,Business,"Credit card payment",N,
4/22/25,"Capital One","Venture","Huntington Beach Reiki",-182.65,Business,"Utilities",N,
4/22/25,"Capital One","Venture","Amazon",-74.89,Business,"Materials & Supplies",N,
4/22/25,"Capital One","Venture","Instacart",-55.79,Personal,"Groceries",N,
4/22/25,"Wells Fargo Bank","Initiate Business Checking��","Kdit Llc Receivable",13345,Business,"Income",N,
4/22/25,"Wells Fargo Bank","Initiate Business Checking��","Online Transfer Halsey",-4000,Business,"Contract labor",N,
4/22/25,"Wells Fargo Bank","checking","American Gen Lif",-66.63,Personal,"Life Insurance",N,
4/22/25,"Wells Fargo Bank","checking","Capital One",-500,Business,"Credit card payment",N,
4/21/25,"Wells Fargo Bank","checking","Venmo",-500,Business,"Legal and professional services",N,"Accountant"
4/21/25,"Wells Fargo Bank","checking","Barclaycard Us Susan",-1000,Business,"Credit card payment",N,
4/21/25,"Wells Fargo Bank","checking","Capital One Online",-3569.99,Business,"Credit card payment",N,
4/21/25,"Capital One","Spark Cash","Mothers",-23,Business,"Advertising",N,
4/21/25,"Capital One","Spark Cash","Ingram Micro",-4.36,Business,"Memberships/subscriptions",N,
4/21/25,"Capital One","Spark Cash","Openai Chatgpt Subscr",-20,Business,"Memberships/subscriptions",N,
4/21/25,"Capital One","Spark Cash","Amazon",-49.52,Business,"Materials & Supplies",N,
4/21/25,"Capital One","Venture","Amazon",-75.31,Business,"Office Expenses",N,
4/21/25,"Capital One","Venture","Amazon",21.54,Personal,"Shopping",N,
4/21/25,"Capital One","Venture","Amazon",-26.76,Business,"Materials & Supplies",N,
4/21/25,"Capital One","Venture","Amazon",18.31,Personal,"Shopping",N,
4/21/25,"Capital One","Venture","Trader Joe's",-97.99,Personal,"Groceries",N,
4/21/25,"Capital One","Venture","Mothers",-11,Business,"Advertising",N,
4/21/25,"Capital One","Venture","Amazon",27.54,Personal,"Shopping",N,
4/21/25,"Capital One","Venture","Amazon",-21.54,Business,"Office Expenses",N,
4/21/25,"Capital One","Venture","Albertsons",-47.51,Personal,"Groceries",N,
4/21/25,"Capital One","Venture","Amazon",27.54,Personal,"Shopping",N,
4/21/25,"Capital One","Venture","Turco's",-38,Business,"Advertising",N,
4/21/25,"Capital One","Venture","Capital One Online",3569.99,Business,"Credit card payment",N,
4/21/25,"Capital One","Venture","Amazon",16.15,Personal,"Shopping",N,
4/20/25,"Barclays Credit Card (USA)","My HawaiianMiles","Received",1000,Business,"Credit card payment",N,
4/19/25,"Capital One","Venture","Spectrum",-109.25,Business,"Utilities",N,
4/19/25,"Capital One","Spark Cash","TACO SURF",-91.01,Business,"Meals",N,
4/18/25,"Wells Fargo Bank","Initiate Business Checking��","Online Transfer Halsey",-5000,Business,"Transfer",N,
4/18/25,"Wells Fargo Bank","checking","Online Transfer A",5000,Business,"Transfer",N,
4/18/25,"Capital One","Venture","Mike's Market",-13.78,Personal,"Shopping",N,
4/18/25,"Capital One","Spark Cash","Cash Auto Redemption",25,Business,"Credit card payment",N,
4/18/25,"Capital One","Spark Cash","GitHub",-0.51,Business,"Apps/software/web services",N,
4/18/25,"Capital One","Spark Cash","Memorial Care",-20,Business,"Other business expenses",N,
4/17/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-2.31,Business,"Sales tax",N,
4/17/25,"Capital One","Venture","CVS",-5,Business,"Other business expenses",N,
4/17/25,"Capital One","Venture","Amazon",-85.61,Business,"Office Expenses",N,
4/17/25,"Capital One","Venture","Amazon",-21.43,Business,"Materials & Supplies",N,
4/17/25,"Capital One","Spark Cash","Ingram Micro",-15.27,Business,"Memberships/subscriptions",N,
4/16/25,"Capital One","Venture","Sp Le Mieux",-89.44,Personal,"Personal Care",N,
4/16/25,"Capital One","Venture","Instacart",-10.31,Personal,"Groceries",N,
4/16/25,"Capital One","Venture","Instacart",-62.92,Personal,"Groceries",N,
4/16/25,"Capital One","Spark Cash","Ingram Micro Rbts",0.64,Business,"Memberships/subscriptions",N,
4/16/25,"Capital One","Spark Cash","Harbour Rackhouse",-122.67,Business,"Advertising",N,
4/16/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-47,Business,"State tax",N,"???"
4/16/25,"Wells Fargo Bank","Initiate Business Checking��","Internal Revenue Service",-2886,Business,"Federal tax",N,"2024"
4/16/25,"Wells Fargo Bank","checking","Sunset",-27.37,Business,"Advertising",N,
4/15/25,"Capital One","Spark Cash","Buon Gusto",-18.32,Personal,"Restaurants",N,
4/15/25,"Capital One","Venture","Okc Trip Advisor",-7.76,Business,"Memberships/subscriptions",N,
4/15/25,"Capital One","Venture","Phx Zinc Brasseries",-63.2,Business,"Advertising",N,
4/15/25,"Capital One","Venture","Starbucks",-19.12,Personal,"Restaurants",N,
4/15/25,"Wells Fargo Bank","Wells Fargo Way2Save�� Savings","Interest",0.08,Personal,"Interest Income",N,
4/14/25,"Wells Fargo Bank","Initiate Business Checking��","Zelle Lopez Hank",-95,Business,"Advertising",N,
4/14/25,"Wells Fargo Bank","Initiate Business Checking��","Wf Bus Auto",-150,Business,"Other business expenses",N,
4/14/25,"Wells Fargo Bank","checking","Venmo",-40,Business,"Legal and professional services",N,
4/14/25,"Wells Fargo Bank","checking","Albertsons",-61.65,Personal,"Groceries",N,
4/14/25,"Wells Fargo Bank","checking","Sale Eric Halsey",-92.39,Business,"Utilities",N,
4/14/25,"Capital One","Venture","Licorice",-14,Business,"Advertising",N,
4/14/25,"Capital One","Venture","Concert Merchandise",-65.18,Business,"Advertising",N,
4/14/25,"Capital One","Venture","Wal-Mart",-56.73,Business,"Materials & Supplies",N,
4/14/25,"Capital One","Venture","Wine & Spirits",-26.05,Business,"Advertising",N,
4/12/25,"Capital One","Spark Cash","Huntington Beach Electrolux",-27.75,Business,"Utilities",N,
4/12/25,"Capital One","Venture","ALFREDOS",-130,Business,"Advertising",N,
4/12/25,"Capital One","Venture","Paycom",-51.3,Business,"Gas and fuel",N,
4/12/25,"Capital One","Venture","Amazon Fresh",-38.57,Personal,"Groceries",N,
4/12/25,"Capital One","Venture","Takoburro",-34,Business,"Advertising",N,
4/12/25,"Capital One","Venture","Ross",-87.12,Business,"Office Expenses",N,
4/11/25,"Wells Fargo Bank","MasterCard","Automatic Thank You",150,Business,"Credit card payment",N,
4/11/25,"Wells Fargo Bank","Initiate Business Checking��","April Parker Fou",215.54,Business,"Income",N,
4/11/25,"Wells Fargo Bank","Initiate Business Checking��","April Parker Fou",215.54,Business,"Income",N,
4/11/25,"Wells Fargo Bank","checking","California",-34.84,Business,"Travel expenses",N,
4/11/25,"Wells Fargo Bank","checking","Zelle Shelly Tomer",80,Personal,"Reimbursement",N,
4/11/25,"Capital One","Spark Cash","Ingram Micro",-4.18,Business,"Memberships/subscriptions",N,
4/11/25,"Capital One","Venture","Southwest Airlines",-34,Business,"Travel expenses",N,
4/11/25,"Capital One","Venture","Morgan Liquor",-37.65,Business,"Advertising",N,
4/10/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-1000,Business,"Credit card payment",N,
4/10/25,"Capital One","Spark Cash","Capital One Autopay",1000,Business,"Credit card payment",N,
4/10/25,"Capital One","Spark Cash","Microsoft",-6.24,Business,"Apps/software/web services",N,
4/10/25,"Capital One","Venture","Beer Cart Sna",-28.86,Business,"Advertising",N,
4/10/25,"Capital One","Venture","Southwest Airlines",-8,Business,"Travel expenses",N,
4/10/25,"Capital One","Venture","Ciao Sna",-12.79,Business,"Travel expenses",N,
4/10/25,"Capital One","Venture","Amazon",-30.5,Business,"Office Expenses",N,
4/9/25,"Wells Fargo Bank","checking","So Cal Gas",-41.75,Business,"Utilities",N,
4/9/25,"Wells Fargo Bank","checking","Chase Autopay Halsey",-40,Business,"Credit card payment",N,
4/9/25,"Capital One","Spark Cash","Microsoft",-64.31,Business,"Apps/software/web services",N,
4/8/25,"Capital One","Spark Cash","Ingram Micro",-17.46,Business,"Memberships/subscriptions",N,
4/8/25,"Capital One","Venture","Costco",-0.77,Business,"Transaction/processing fees",N,
4/8/25,"Capital One","Venture","Costco",-100.54,Business,"Gas and fuel",N,
4/8/25,"Capital One","Venture","Costco",-100.55,Business,"Materials & Supplies",N,
4/7/25,"Wells Fargo Bank","Initiate Business Checking��","Business To Business",-800,Business,"Other taxes",N,"annual LLC fee"
4/7/25,"Wells Fargo Bank","checking","County Tax",-2781.81,Business,"Property tax",N,
4/7/25,"Capital One","Spark Cash","Mothers",-58,Business,"Advertising",N,
4/7/25,"Capital One","Spark Cash","SANDYS",-38.48,Business,"Advertising",N,
